page,column,column_page,column_page_end,guessed,title,bold_ratio,first_line
408,left,791,791,0,АРРАССКАЯ УНИЯ,0.815,АРРАССКАЯ УНИЯ
408,left,791,792,0,АРРИАН,0.814,ЭАРРИАН _
409,left,793,793,0,"АРСЕНЬЕВ, Константин — Иванович",0.799,"АРСЕНЬЕВ, Константин — Иванович"
409,left,793,793,0,"АРСЕНЬЕВ, Юрий Васильевич",0.793,"АРСЕНЬЕВ, Юрий Васильевич"
409,left,793,793,0,АРСИНОЯ,0.843,АРСИНОЯ
409,right,794,794,0,АРТАВАЗД,0.822,АРТАВАЗД
409,left,793,793,0,АРСИНОЯ II,0.837,АРСИНОЯ П _
409,left,793,793,0,"АРСЕНЬЕВ, Константин Константинович",0.786,"АРСЕНЬЕВ, Константин — Константинович"
409,right,794,794,0,АРТАКСЕРКС,0.815,АРТАКСЕРКС
409,right,794,794,0,АРТАКСЕРКС II,0.821,А. 1 |
409,right,794,794,0,АРТАКСЕРКС III,0.812,А.
409,right,794,795,0,"АРТАМОНОВ, Михаил Илларионович",0.796,"АРТАМОНОВ, Михаил Илларионович"
409,right,794,794,0,АРТАКСЕРКС I,0.756,А.Т.
410,left,795,795,0,"АРТАНИЯ, Арсания, Арта,-",0.814,"АРТАНИЯ, Арсания, Арта,-"
410,left,795,795,0,АРТАТАМА,0.824,АРТАТАМА
410,left,795,795,0,АРТАШАТ,0.836,"АРТАШАТ,"
410,left,795,795,0,АРТАШЁС Т,0.838,АРТАШЁС Т
410,left,795,796,0,АРТЕВЕЛДЕ,0.821,АРТЕВЕЛДЕ
410,right,796,798,0,АРТЕЛЬ СЕЛЬСКОХОЗЯЙСТВЕННАЯ,0.825,АРТЕЛЬ СЕЛЬСКОХОЗЯ ИСТВЕННАЯ
411,right,798,799,0,"АРТЁМ (наст. фам. — Сергеев), Федор Андреевич",0.783,"АРТЁМ (наст. фам. — Сергеев), Федор Андреевич"
412,left,799,800,0,АРТЁМИЙ,0.837,АРТЕМИЙ
412,right,800,800,0,АРТИГАС,0.829,АРТИГАС
412,right,800,801,0,АРТУА,0.815,АРТУА
412,left,799,799,0,АРТЕМИДА,0.819,АРТЕМИДА
413,left,801,801,0,"АРТУА, Шарль д’,",0.798,"АРТУА, Шарль д’,"
413,left,801,801,0,АРТХАШАСТРА,0.834,АРТХАШАСТРА
413,left,801,801,0,"АРТЮХИНА, Александра Васильевна",0.8,"АРТЮХИНА, Александра Васильевна"
413,left,801,801,0,АРХАНГЕЛОГОРОДСКАЯ — ЛЕТОПИСЬ,0.831,АРХАНГЕЛОГОРОДСКАЯ — ЛЕТОПИСЬ
413,left,801,803,0,АРХАНГЕЛЬСК,0.835,АРХАНГЕЛЬСК
414,left,803,803,0,АРХАНГЕЛЬСКАЯ ЯРМАРКА,0.831,АРХАНГЕЛЬСКАЯ ЯРМАРКА
414,left,803,804,0,"АРХАНГЕЛЬСКИЙ, Сергей Иванович",0.813,"АРХАНГЕЛЬСКИЙ, Сергей Иванович"
414,right,804,804,0,АРХАНГЕЛЬСКИЙ СОБОР-,0.822,АРХАНГЕЛЬСКИЙ СОБОР-
414,right,804,806,0,АРХАНГЕЛЬСКОЕ,0.827,АРХАНГЕЛЬСКОЕ
415,right,806,807,0,АРХЕ АФИНСКАЯ,0.832,АРХЕ АФИНСКАЯ
416,right,808,808,0,АРХЕЛАИ,0.825,АРХЕЛАИ
416,left,807,808,0,АРХЕАНАКТИДЫ,0.818,АРХЕАНАКТИДЫ
416,right,808,809,0,АРХЕО!РАФИЧЕСКАЯ КОМИССИЯ,0.816,`АРХЕО!РАФИЧЕСКАЯ КОМИССИЯ -
417,left,809,810,0,АРХЕОГРАФИЧЕСКИЕ ЭКСПЕДИЦИИ,0.835,АРХЕОГРАФИЧЕСКИЕ ЭКСПЕДИЦИИ —
417,right,810,810,0,«АРХЕОГРАФИЧЕСКИЙ ЕЖЕГОДЧИК»,0.821,«АРХЕОГРАФИЧЕСКИЙ ЕЖЕГОДЧИК»
417,right,810,822,0,АРХЕОГРАФИЯ,0.838,АРХЕОГРАФИЯ
423,right,822,823,0,АРХЕОЛОГИЧЕСКАЯ КОМИССИЯ,0.835,АРХЕОЛОГИЧЕСКАЯ КОМИССИЯ
424,left,823,823,0,АРХЕОЛОГИЧЕСКИЕ — ПАМЯТНИКИ -—,0.836,АРХЕОЛОГИЧЕСКИЕ — ПАМЯТНИКИ -—
424,left,823,824,0,АРХЕОЛОГИЧЕСКИЕ СЪЕЗДЫ,0.831,"АРХЕОЛОГИЧЕСКИЕ СЪЪЕЗДЫ,"
424,right,824,842,0,АРХЕОЛОГИЯ,0.83,АРХЕОЛОГИЯ
433,right,842,843,0,«АРХИВ !/ПСТЁРИИ„ ТРУДА В РОССИ й» -,0.83,«АРХИВ !/ПСТЁРИИ„ ТРУДА В РОССИ й» -
434,left,843,843,0,"«АРХЙИВ ИСТОРИКО-ЮРИДИЧЕСКИХ СВЕДЕНИЙ»,",0.822,"«АРХЙИВ ИСТОРИКО-ЮРИДИЧЕСКИХ СВЕДЕНИЙ»,"
434,left,843,843,0,«АРХИВ ИСТОРИЧЕСКИХ И НРАКТИЧЕСКИХ СВЕДЕНИЙ»,0.807,"‚` «АРХИВ О ИСТОРИЧЕСКИХ И НРАКТИЧЕСКИХ СВЕДЕНИЙ», «Архив ист. и ирактич."
434,left,843,844,0,«АРХИВ КНЯЗЯ ВОРОНЦОВА»- о Г А ОУг ч етт от А Т) _,0.822,«АРХИВ КНЯЗЯ ВОРОНЦОВА»- о Г А ОУг ч етт от А Т) _
434,right,844,844,0,«АРХИВ КНЯЗЯ Ф. А. КУРАБИНА» -,0.809,«АРХИВ КНЯЗЯ Ф. А. КУРАБИНА» -
434,right,844,845,0,«АРХИВ П. М. СТРОЕВА» -,0.83,«АРХИВ П. М. СТРОЕВА» -
435,left,845,845,0,«АРХИВ РУССКОЙ РЕВОЛЮЦИИ» .,0.834,«АРХИВ РУССКОЙ РЕВОЛЮЦИИ» .
435,left,845,846,0,"«АРХИВ ЮГО-ЗАПАДНОЙ РОССИИ»,",0.828,"«АРХИВ ЮГО-ЗАПАДНОЙ РОССИИ»,"
435,right,846,846,0,«АРХТВНА СПРАВА»,0.841,«АРХТВНА СПРАВА»
435,right,846,846,0,«АРХИВНОЕ ДЁЛО»,0.811,‚«АРХИВНОЕ — ДЁЛО»
435,right,846,846,0,«ARCHIVUM RAKOCZIANUM»,0.813,"‚«АВСН1УОМ ВАКОСМАМОМ»,"
435,right,846,881,0,АРХИВЫ,0.853,АРХИВЫ
453,left,881,881,0,АРХИВЫ КЛИНОПИСНЫЕ,0.842,АРХИВЫ КЛИНОПИСНЫЕ
453,right,882,882,0,АРХИМАНДРИТ,0.833,АРХИМАНДРИТ
453,right,882,883,0,АРХИНЕЛАГСКИЕ ЭКСПЕДИЦИИ РУССКОГО,0.831,АРХИНЕЛАГСКИЕ ЭКСПЕДИЦИИ РУССКОГО
453,left,881,882,0,АРХИЕРЕЙ:,0.833,АРХИЕРЕЙ:
454,left,883,884,0,АРХОНТЫ,0.85,АРХОНТЫ
454,right,884,885,0,"АРЦИХОВСКИЙ, Артемий Владимирович (",0.811,"АРЦИХОВСКИЙ, Артемий Владимирович ("
455,left,885,885,0,"АРЦРУНИ, Григор",0.833,"АРЦРУНИ, Григор"
455,left,885,885,0,АРЦРУНИДЫ,0.848,АРЦРУНИДЫ
455,left,885,885,0,"АРЦЫБАШЕВ, Николай Сергеевич",0.813,"АРЦЫБАШЕВ, Николай Сергеевич"
455,left,885,885,0,«АРЧИВО ДЕЛЬ БИБЛИОФИЛО ФИЛИПЙНО»,0.843,«АРЧИВО ДЕЛЬ БИБЛИОФИЛО ФИЛИПЙНО»
455,left,885,886,0,АРЧИЛ II,0.854,АРЧИЛ П
455,right,886,886,0,АРШАКИДЫ,0.828,АРШАКИДЫ (.
455,right,886,886,0,АРШАКИДЫ,0.849,АРШАКИДЫ
455,right,886,887,0,АРЬЯ САМАДЖ,0.828,АРЬЯ САМАДЖ
456,left,887,887,0,АРЬЯВАРТА,0.837,АРЬЯВАРТА
456,left,887,887,0,АСАНУМА,0.821,"АСАНУМА,"
456,left,887,887,0,АСАНЫ,0.837,АСАНЫ
456,left,887,887,0,АСАНЬЯ,0.837,АСАНЬЯ
456,left,887,888,0,АСАРХАДДОН,0.819,АСАРХАДДОН
456,right,888,888,0,АСВА,0.815,АСВА
456,right,888,888,0,АСЕВЕДО,0.821,АСЕВЕДО
456,right,888,888,0,АСЕНИ,0.819,АСЕНИ
456,right,888,888,0,АСИДА,0.815,"АСИДА,"
456,right,888,889,0,АСИКАГА,0.822,АСИКАГА
457,left,889,889,0,"АСИКАГА, Ёсимицу",0.8,"АСИКАГА, Ёсимицу"
457,left,889,889,0,"АСИКАГА, Такаудзи",0.798,"АСИКАГА, Такаудзи"
457,left,889,889,0,АСИН ПАЛАСЬОС,0.83,АСИН ПАЛАСЬОС
457,left,889,890,0,АСИР,0.825,АСИР
457,right,890,890,0,АСКАЛОН,0.827,АСКАЛОН
457,right,890,890,0,АСКАНИИ,0.836,АСКАНИИ
457,right,890,890,0,АСКВИТ,0.828,"АСКВИТ,"
457,right,890,891,0,АСКЕНАЗИ,0.823,АСКЕНАЗИ
458,left,891,892,0,АСКЕТИЗМ,0.834,АСКЕТИЗМ
458,right,892,892,0,АСКОЛЬД И ДНР.,0.816,АСКОЛЬД И ДНР.
458,right,892,892,0,АСЛЬ,0.822,АСЛЬ
458,right,892,892,0,АСПАРУХ,0.824,"АСПАРУХ,"
458,right,892,892,0,"АСПАСИЯ, А спазия",0.81,"АСПАСИЯ, А спазия"
458,right,892,892,0,АСКУЛ,0.793,АСКУЛ
458,right,892,893,0,АСПЕРНО,0.806,АСПЕРНО
459,left,893,893,0,АСПИНДЗСКАЯ БИТВА,0.831,АСПИНДЗСКАЯ БИТВА
459,left,893,894,0,АССАМ,0.82,АССАМ
459,right,894,894,0,АССАМЦЫ,0.84,АССАМЦЫ
459,right,894,894,0,АССАСЙНЫ,0.837,АССАСЙНЫ
459,right,894,895,0,АССИ,0.826,АССИ
459,left,893,893,0,АСПРОМОНТЕ.,0.847,АСПРОМОНТЕ.
459,left,893,893,0,АСПУРГ,0.824,АСПУРГ
460,left,895,895,0,АССИЗЫ,0.824,АССИЗЫ
460,left,895,895,0,АССИМИЛЯЦИЯ,0.836,АССИМИЛЯЦИЯ
460,left,895,896,0,АССИРИЙЦЫ,0.844,"АССИРИЙЦЫ,"
460,right,896,897,0,АССИРИОЛОГИЯ,0.836,АССИРИОЛОГИЯ
461,left,897,905,0,АССЙРИЯ,0.843,АССИРИЯ
465,left,905,905,0,АССИРО-ВАВИЛОНСКАЯ КУЛЬТУРА,0.834,АССИРО-ВАВИЛОНСКАЯ КУЛДЬТУРА
465,left,905,905,0,АССИРО-ВАВИЛОНСКАЯ РЕЛИЙГИЯ,0.842,АССИРО-ВАВИЛОНСКАЯ РЕЛИГИЯ
465,left,905,905,0,АССОЦИАЦИЯ ЗАЩИТЫ КРЕСТЬЯНСКОЙ,0.841,АССОЦИАЦИЯ ЗАЩИТЫ КРЕСТЬЯНСКОЙ
465,left,905,905,0,АССУВА,0.825,АССУВА
465,left,905,905,0,АССУРБАНИПАЛ,0.833,АССУРБАНИНАЛ
465,left,905,906,0,АСТАРТА,0.833,АСТАРТА
465,right,906,906,0,АСТАХОВ,0.829,"АСТАХОВ,"
465,right,906,906,0,АСТИАГ,0.828,АСТИАГ
465,right,906,906,0,АСТРАБАД,0.827,АСТРАБАД
465,right,906,906,0,АСТРАЛЬНЫЕ КУЛЬТЫ,0.84,АСТРАЛЬНЫЕ КУЛЬТЫ
465,right,906,907,0,АСТРАХАНСКАЯ ОБОРОНА 1919,0.838,АСТРАХАНСКАЯ ОБОРОНА 1919
465,left,905,905,0,АССОЦИАЦИЯ ПОМОЩИ ТРОНУ,0.836,АССОЦИАЦИЯ ПОМОЩИ ТРОНУ
465,left,905,905,0,АСТАН,0.837,АСТАН
466,left,907,908,0,АСТРАХАНСКОЕ ВОССТАНИЕ,0.833,АСТРАХАНСКОЕ ВОССТАНИЕ
466,right,908,909,0,АСТРАХАНСКОЕ ХАНСТВО,0.834,АСТРАХАНСКОЕ ХАНСТВО
466,right,908,908,0,АСТРАХАНСКОЕ КАЗАЧЬЕ ВОЙСКО,0.818,‚АСТРАХАНСКОЕ КАЗАЧЬЕ ВОЙСКО
467,left,909,910,0,АСТРАХАНСКО-КАСПИЙСКАЯ ВОЁННАЯ,0.831,АСТРАХАНСКО-КАСПИЙСКАЯ ВОЁННАЯ
467,right,910,912,0,АСТРАХАНЬ,0.836,АСТРАХАНЬ
468,right,912,912,0,АСТРЮК,0.835,АСТРЮК
468,right,912,913,0,АСТУРИЯ,0.834,АСТУРИЯ
469,left,913,913,0,"АСТЫРЕВ, Николай Михайлович",0.793,"АСТЫРЕВ, Николай Михайлович ("
469,left,913,913,0,АСУАНСКАЯ ПЛОТИНА,0.842,АСУАНСКАЯ ПЛОТИНА
469,left,913,913,0,АСУКА,0.82,АСУКА
469,right,914,914,0,АСУНСВОН,0.844,АСУНСЬОН
469,right,914,914,0,АСЬЕНДА,0.839,АСБЕНДА
469,right,914,914,0,АСВЕНТО,0.829,АСЪЬЁНТО
469,right,914,914,0,АТА,0.846,АТА
469,right,914,914,0,АТАБЕК,0.829,"АТАБЕК,"
469,right,914,914,0,АСЫМ °,0.799,АСЫМ °
470,left,915,915,0,АТАЖУКИН,0.834,"АТАЖУКИН,"
470,left,915,915,0,АТАМАН,0.835,АТАМАН
470,left,915,916,0,АТАСИ,0.825,"АТАСИ,"
470,right,916,917,0,АТАТНОРК,0.832,АТАТЮРК
470,left,915,915,0,АТАЛЫЧЕСТВО,0.831,АТАЛЫЧЕСТВО
470,left,915,915,0,"АТАРБЕКОВ, Георгий Алсксандрович",0.789,"‚АТАРБЕКОВ, Георгий Алсксандрович"
471,left,917,917,0,АТАУЛЬФ,0.819,АТАУЛЬФ
471,left,917,917,0,АТВУД,0.828,АТВУД
471,left,917,923,0,АТЕИЗМ,0.822,АТЕИЗМ
471,left,917,917,0,АТАУАЛЬПА,0.831,АТАУАЛЬНА _
474,right,924,924,0,АТИЛИЙ РЕГУЛ,0.817,"АТИЛИЙ РЁГУЛ,"
474,right,924,924,0,АТИМИЯ,0.839,АТИМИЯ
474,right,924,924,0,АТИССКИЙ МИР,0.834,АТИССКИЙ МИР
474,right,924,924,0,АТИША,0.853,АТИША
474,right,924,924,0,АТЛАНТИДА,0.832,АТЛАНТИДА
474,right,924,925,0,АТЛАНТИЧЕСКАЯ ХАРТИЯ,0.811,АТЛАНТИЧЕСКАЯ ХАРТИЯ — декларация
474,left,923,924,0,«АТЕНЕЙ»,0.828,«АТЕНЕЙ»
475,left,925,925,0,АТЛАНТРОЦМ,0.845,АТЛАНТРОП
475,left,925,925,0,«АТЛАС ВСЕРОССИЙСКОЙ ИМПЕРИИ» 1734,0.814,"«АТЛАС — ВСЕРОССИЙСКОЙ ИМПЕРИИ» 1734,"
475,left,925,926,0,«АТЛАС РОССИЙСКОЙ» 1745,0.821,«АТЛАС РОССИЙСКОЙ» 1745
475,right,926,926,0,АТЛАСОВ,0.826,АТЛАСОВ
475,right,926,927,0,АТЛАСЫ,0.831,АТЛАСЫ
476,left,927,927,0,АТМАН,0.844,АТМАН
476,left,927,927,0,«АТОМНАЯ ДИПЛОМАТИЯ»,0.843,«АТОМНАЯ ДИПЛОМАТИЯ»
476,left,927,927,0,АТОН,0.849,АТОН
476,left,927,928,0,АТРАШ,0.849,"АТРАШ,"
476,right,928,928,0,АТРИБИС,0.834,АТРИБИС —
476,right,928,928,0,АТРОПАТЕНА,0.845,АТРОПАТЕНА
476,right,928,928,0,АТСЫЗ,0.818,"АТСЫЗ,"
476,right,928,929,0,АТТАЛ,0.79,АТТАЛ
477,left,929,929,0,АТТАЛИДЫ,0.832,АТТАЛИДЫ
477,left,929,930,0,АТТИКА,0.83,АТТИКА
477,right,930,930,0,АТТИЛА,0.832,АТТИЛА
477,right,930,930,0,АТУСПАРИЯ,0.828,АТУСПАРИЯ
477,right,930,930,0,АТХАРВАВЕДА,0.831,АТХАРВАВЕДА
477,right,930,931,0,АТЯ СУА,0.824,"АТЯ СУА,"
478,left,931,932,0,АУГСБУРГСКАЯ ЛИГА,0.837,АУГСБУРГСКАЯ ЛИГА
478,right,932,932,0,АУГСБУРГСКИЙ РЕЛИГИОЗНЫЙ МИР 1555,0.82,АУГСБУРГСКИЙ РЕЛИГИОЗНЫЙ МИР 1555
478,right,932,933,0,АУГСБУРГСКОЕ ИСПОВЕДАНИЕ,0.829,АУГСБУРГСКОЕ ПСПОВЕДАНИЕ /
478,left,931,931,0,АУГСБУРГ,0.837,АУГСБУРГ
478,right,932,932,0,АУГСБУРГСКИЙ РЕЛИГИОЗНЫЙ КОМПРОМИСС 1548,0.821,"‚ АУГСБУРГСКИЙ РЕЛИГИОЗНЫЙ КОМПРОМИСС 1548, А угсбургский интерим (лат. 1п1е-"
479,left,933,933,0,АУЛАК,0.824,АУЛАК
479,right,934,935,0,АУРОРА,0.828,АУРОРА
479,left,933,933,0,АУД,0.805,АУД
479,left,933,934,0,АУН САН,0.84,АУН САН
479,right,934,934,0,АУРАНТЗЕБ,0.832,АУРАНТЗЕБ
480,left,935,935,0,АУСПИЦИИ,0.838,АУСПИЦИИ
480,left,935,936,0,АУСТЕРЛИЦЕОЕ СРАЖЁНИЕ,0.814,АУСТЕРЛИЦКОЕ СРАЖЁНИЕ
480,right,936,937,0,АУТОДАФЕ,0.822,"АУТОДАФЕ,"
480,left,935,935,0,АУСГЕЙРССОН,0.804,"“""АУСГЕЙРССОН"
481,left,937,937,0,АФАНАСИЙ,0.84,АФАНАСИИ
481,left,937,937,0,АФАНАСИЙ АЛЕКСАНДРИЙСКИЙ,0.832,АФАНАСИЙ АЛЕКСАНДРИЙСКИЙ
481,left,937,937,0,АФАНАСЬЕВ. Егор Афанасьевич,0.802,АФАНАСЬЕВ. Егор Афанасьевич
481,left,937,938,0,АФАНАСЬЕВ. Федор Афанасьевич,0.799,АФАНАСЬЕВ. Федор Афанасьевич
481,right,938,938,0,АФАНАСЬЕВСКАЯ КУЛЬТУРА,0.83,АФАНАСЬЕВСКАЯ КУЛЬТУРА
481,right,938,954,0,АФГАНИСТАН,0.845,АФГАНИСТАН
481,left,937,937,0,АУЭРШТЕДТ,0.802,АУЭРШТЕДТ
489,right,954,954,0,АФГАНО-ИНДИЙСКИЙ ДОГОВОР,0.84,АФГАНО-ИНДИЙСКИЙ ДогГоВоОР
489,right,954,954,0,АФГАНО-ИРАНСКИЕ ДОГОВОРЫ,0.838,АФГАНО-ИРАНСКИЕ ДОГОВОРЫ
489,right,954,955,0,АФГАНО-КИТАЙСКИЙ ДОГОВОР 1960,0.819,‚ АФГАНО-КИТАЙСКИЙ ДоГоВОР 1960
490,left,955,955,0,АФГАНО-МАРАТХСКАЯ ВОЙНА,0.84,АФГАНО-МАРАТХСКАЯ ВОЙНА
490,left,955,955,0,АФГАНО-ТУРЕЦКЫИЙ ДОГОВОР 1921,0.838,АФГАНО-ТУРЕЦКЫИЙ — ДОоГОВОР 1921
490,right,956,957,0,АФГАНЦЫ,0.856,АФГАНЦЫ
490,left,955,955,0,АФГАНО-СИКХСКАЯ ВОЙНА 1835—37,0.795,‚АФГАНО-СЙКХСКАЯ ВОЙНА 1835—37 нилететихт 1Э с 7 хттат оуьтотиня овати ая У ол А
491,left,957,957,0,АФИНА ПАЛЛАДА,0.839,АФИНА ПАЛЛАДА
491,left,957,957,0,АФИНЕЁЙ,0.854,АФИНЕЙ
491,left,957,957,0,АФИНСКАЯ ВСЕОБЩАЯ — ЗАБАСТОВКА — 1943,0.841,АФИНСКАЯ ВСЕОБЩАЯ — ЗАБАСТОВКА — 1943
491,right,958,958,0,АФИНСКАЯ БОНФЕРЁНЦИЯ 1930 -,0.847,АФИНСКАЯ БОНФЕРЁНЦИЯ 1930 -
491,right,958,958,0,АФИНСКОЕ ВОССТАНИЕ 1909 -,0.834,АФИНСКОЕ ВОССТАНИЕ 1909 -
491,right,958,959,0,АФИНЫ,0.86,АФИНЫ
491,left,957,957,0,АФИНИОН,0.847,АФИНИОН
491,right,958,958,0,АФИНСКОЕ ГЁРЦОГСТВО,0.841,"АФИНСКОЕ — ГЁРЦОГСТВО,"
492,right,960,967,0,АФИНЫ древние-,0.826,АФИНЫ древние-
496,left,967,967,0,АФИФ,0.842,"АФИФ,"
496,left,967,968,0,АРОН,0.85,"АФОН,"
496,right,968,968,0,АФОНСКИЕ АКТЫ,0.84,АФОНСКИЕ АКТЫ
496,right,968,969,0,АФОНСКОЕ СРАЖЕНИЕ 1807,0.806,"', ФОНСКОЕ СРАЖЁНИЕ 1807 -"
497,left,969,970,0,АФРАСИАБ,0.833,АФРАСИ АБ
497,right,970,970,0,АФРИГИДСКАЯ КУЛЬТУРА,0.834,АФРИГИДСКАЯ КУЛЬТУРА
497,right,970,971,0,АФРИДИИ,0.844,АФРИДИИ
497,left,969,969,0,АФОНТОВА ГОРА,0.848,АФОНТОВА ГОР_А
498,left,971,991,0,АФРИКА,0.838,АФРИКА.
508,left,991,991,0,АФРИКА римская -,0.813,АФРИКА римская -
508,left,991,991,0,АФРИКАНЕРЫ,0.852,"АФРИКАНЕРЫ,"
508,left,991,997,0,АФРИКАНИСТИКА,0.857,АФРИКАНИСТИКА
517,left,997,997,0,АФРИКАНТРОП,0.849,АФРИКАНТРОП
517,right,998,998,0,АФРОДИТА,0.846,АФРОДИТА
517,right,998,998,0,АФТ-КИПП,0.845,АФТ-—-НКПП
517,right,998,998,0,АФШАРЫ,0.858,АФШАРЫ
517,right,998,998,0,АХАЙЯ,0.831,АХАИЯ
517,right,998,998,0,АХАЛГОРИЙСКИЙ,0.828,«АХАЛГОРИИСКИЙ
517,right,998,999,0,АХАЛИ,0.832,АХАЛИ
518,left,999,999,0,АХАЛ-ТЕКИНСКИЕ ЭКСПЕДИЦИИ,0.849,АХАЛ-ТЕКИНСКИЕ ЭКСПЕДИЦИИ
518,left,999,999,0,АХВАХЦЫ,0.841,АХВАХЦЫ
518,left,999,1000,0,АХЕЙСКИЙ СОЮЗ,0.835,АХЕЙСКИЙ СсоОЮЗ
518,left,999,999,0,АХД,0.815,"АХД,"
518,right,1000,1001,0,АХЁЙЦЫ,0.848,АХЁЙЦЫ
519,left,1001,1003,0,АХЕМЕНИДОВ ГОСУДАРСТВО,0.853,АХЕМЕНИДОВ ГОСУДАРСТВО—
520,left,1003,1003,0,АХЕМЕНИДЫ,0.836,АХЕМЕНИДЫ
520,left,1003,1004,0,АХЕНСКИЙ КОНГРЁСС,0.831,АХЕНСКИЙ ПОНГРЕСС
520,right,1004,1004,0,АХЬНСЬНН МНР,0.833,АХЕНСКИЙ МиИР
520,right,1004,1004,0,АХЕНСКИЙ МИР 1748 -,0.825,АХЕНСКИЙ МИР 1748 -
520,right,1004,1005,0,АХИ,0.826,АХИ
520,right,1004,1004,0,АХЕ ТАТОН,0.813,АХЕТАТОН
520,left,1003,1003,0,АХЕН,0.826,"\АХЕН,"
521,left,1005,1006,0,АХИЧЧХАТРА,0.835,АХИЧЧХАТРА
521,right,1006,1006,0,АХИЯВА,0.817,"АХИЯВА — гос-во,"
521,right,1006,1006,0,АХЛЬ,0.829,АХЛЬ
521,right,1006,1007,0,АХМАД МАХДУМ ДОНИШ,0.82,"АХМАД МАХДУМ ДОНИШ,"
521,left,1005,1005,0,АХИМА АНнДРАША ДВИЖЕНИЕ -,0.818,АХИМА АНнДРАША ДВИЖЕНИЕ -
521,right,1006,1006,0,АХЛ-И ХАКК,0.796,АХЛ-И ХАКК /
522,left,1007,1007,0,АХМАДАБАД,0.834,АХМАДАБАД
522,left,1007,1008,0,АХМАДИЕ,0.825,АХМАДИЕ
522,right,1008,1008,0,АХМАДНАГАР,0.845,АХМАДНАГАР
522,right,1008,1008,0,АХМАД-ШАХ ДУРРАНИ,0.844,АХМАД-ШАХ ДУРРАНИ
522,right,1008,1009,0,"АХМАТ, Ахмед",0.792,"АХМАТ, Ахмед"
523,left,1009,1009,0,АХМЕД,0.846,АХМЕД
523,left,1009,1009,0,АХМЕД ИБН ЯХЬЯ ИБН МОХАММЕД,0.843,АХМЕД ИБН ЯХЬЯ ИБН МОХАММЕД
523,left,1009,1009,0,АХМЕД-ШАХ,0.853,АХМЕД-ШАХ
523,left,1009,1009,0,АХРАР,0.838,АХРАР
523,right,1010,1010,0,АХТАМАР,0.847,АХТАМАР
523,right,1010,1010,0,АХУНБАБАЕВ,0.841,"АХУНБАБАЕВ,"
523,right,1010,1011,0,АХУНДОВ,0.837,"АХУНДОВ,"
523,left,1009,1009,0,АХПАТ,0.826,‚АХПАТ-
524,left,1011,1011,0,АХУНДОВ,0.829,"АХУНДоОВ,"
524,left,1011,1012,0,"АХШАРУМОВ, Дмитрий Дмитрисвич",0.798,"АХШАРУМОВ, Дмитрий Дмитрисвич"
524,right,1012,1012,0,"АХШАРУМОВ, Дмитрий — Иванович",0.807,"АХШАРУМОВ, Дмитрий — Иванович"
524,right,1012,1013,0,АЦТЕКИ,0.828,АЦТЕКИ
524,left,1011,1011,0,АХУРАМАЗДА,0.809,АХУРАМАЗДА
525,left,1013,1014,0,"АЧАДИ, Игнац",0.793,"А ЧАДИ (Асзайу), Игнац"
525,right,1014,1014,0,АЧАНЫ,0.849,АЧАНЫ
525,right,1014,1015,0,АЧЕ,0.822,АЧЕ
525,right,1014,1014,0,А-ЧАН,0.835,А-ЧАН
526,left,1015,1015,0,АЧИНЦЫ,0.868,АЧИНЦЫ
526,left,1015,1015,0,АЧКАНОВ‚ Федор Павлогич,0.807,{\_ЧКАНОВ‚ Федор Павлогич
526,left,1015,1015,0,АЧЧАЮОЛИ,0.844,АЧЧАЮОЛИ
526,left,1015,1015,0,"АЧЧАЮ0ОЛИ (Асстамно|!), Аламанно -",0.797,"АЧЧАЮ0ОЛИ (Асстамно|!), Аламанно -"
526,right,1016,1016,0,"АШАНТИ, Федерация Ашанти,",0.838,"АШАНТИ, Федерация Ашанти,"
526,right,1016,1016,0,АШАНТИ,0.858,АШАНТИ
526,right,1016,1016,0,АШАР,0.854,"АШАР,"
526,right,1016,1017,0,АШАРИ,0.845,"АШАРИ,"
526,left,1015,1015,0,"АЧЕАНОВ, Григорий Павлович",0.81,"АЧЕАНОВ, Григорий Павлович"
527,left,1017,1017,0,АШДОД,0.853,АШДОД
527,left,1017,1017,0,АШЕЛЬСКАЯ КУЛЬТУРА,0.832,АШЕЛЬСКАЯ КУЛЬТУРА
527,left,1017,1017,0,"АШЕНБРЕННЕР, Михаил Юльевич",0.807,"АШЕНБРЕННЕР, Михаил Юльевич"
527,right,1018,1018,0,АШИКПАШАЗАДЕ,0.86,АШИКПАШАЗАД
527,right,1018,1018,0,АШМАР,0.853,"АШМАР,"
527,right,1018,1018,0,АШОКА,0.843,АШОКА
527,right,1018,1019,0,АШОТ,0.857,АШОТ
527,right,1018,1018,0,АШНУННАХ,0.844,АШНУННАК
528,left,1019,1019,0,АШТАРХАНИДЫ,0.848,"АШТАРХАНИДЫ,"
528,left,1019,1020,0,АШХАБАД,0.839,АШХАБАД
528,right,1020,1021,0,АШШУР,0.855,"АШШУР,"
529,left,1021,1021,0,АШШУРБАНИПАЛ,0.85,"АШШУРБАНИЦПАЛ,"
529,left,1021,1021,0,АШШУРНАСИРПАЛ,0.847,"АШШУРНАСИРПАЛ,"
529,left,1021,1022,0,АШШУРУБАЛЛИТ 1,0.848,АШШУРУБАЛЛИТ 1
529,right,1022,1022,0,АЭЦИЙ,0.839,АЭЦИЙ
